col_datetime,index,col_002,col_003,col_004,col_005,col_006,col_007,col_008,col_009,col_010,col_011,col_012,col_013,col_014,col_015,col_017,col_018,col_019,col_020,col_021,col_022,col_023,col_024,col_025,col_026,col_027,col_028,col_029,col_030,col_031,col_032,col_033,col_034,col_035,col_036,col_037,col_038,col_039,col_040,col_041,col_042,col_043,col_044,col_045,col_046,col_year,col_label
2022-09-27 18:52:38,1161,27,18,52,9,38,2022-09-27T16:59:54.000Z,0,3,0,0,0,17,0,0,141,145,9108,0,0,,32.7,20,0,0,299,303,299,300,304,300,302,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:41,1162,27,18,52,9,41,2022-09-27T16:59:57.000Z,0,3,0,0,0,17,0,0,141,145,9116,0,0,,55.2,20,0,0,299,304,298,299,304,300,301,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:44,1163,27,18,52,9,44,2022-09-27T17:00:00.000Z,0,3,0,0,0,17,0,0,141,145,9124,0,0,,77.7,20,0,0,299,304,298,299,304,301,301,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:47,1164,27,18,52,9,47,2022-09-27T17:00:03.000Z,0,3,0,0,0,17,0,0,141,145,9132,0,0,,100.2,20,0,0,299,305,297,299,304,302,300,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:50,1165,27,18,52,9,50,2022-09-27T17:00:06.000Z,0,3,0,0,0,17,0,0,141,145,9140,0,0,,122.7,20,0,0,299,305,297,299,304,303,299,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:52,1166,27,18,52,9,52,2022-09-27T17:00:08.000Z,0,3,0,0,0,17,0,0,141,145,9148,0,0,,18.3,20,0,0,299,305,297,299,304,303,299,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:55,1167,27,18,52,9,55,2022-09-27T17:00:11.000Z,0,3,0,0,0,17,0,0,141,145,9156,0,0,,42.3,20,0,0,299,305,297,299,303,304,298,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:52:58,1168,27,18,52,9,58,2022-09-27T17:00:14.000Z,0,3,0,0,0,17,0,0,141,145,9164,0,0,,64.8,20,0,0,299,305,297,299,303,304,298,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:53:01,1169,27,18,53,9,1,2022-09-27T17:00:17.000Z,0,3,0,0,0,17,0,0,141,145,9172,0,0,,87.3,20,0,0,299,305,297,299,302,304,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:53:04,1170,27,18,53,9,4,2022-09-27T17:00:20.000Z,0,3,0,0,0,17,0,0,141,145,9180,0,0,,109.8,20,0,0,299,304,297,299,302,304,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:53:52,1171,27,18,53,9,52,2022-09-27T17:01:09.000Z,0,3,0,0,0,17,0,0,141,145,9188,0,0,,9.0,20,0,0,300,297,305,300,298,297,306,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:53:55,1172,27,18,53,9,55,2022-09-27T17:01:12.000Z,0,3,0,0,0,17,0,0,141,145,9196,0,0,,21.8,20,0,0,300,297,305,300,298,297,306,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:53:58,1173,27,18,53,9,58,2022-09-27T17:01:15.000Z,0,3,0,0,0,17,0,0,141,145,9204,0,0,,44.3,20,0,0,300,298,305,300,299,297,307,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:01,1174,27,18,54,9,1,2022-09-27T17:01:18.000Z,0,3,0,0,0,17,0,0,141,145,9212,0,0,,66.8,20,0,0,300,298,304,300,300,297,307,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:04,1175,27,18,54,9,4,2022-09-27T17:01:21.000Z,0,3,0,0,0,17,0,0,141,145,9220,0,0,,89.3,20,0,0,301,299,304,300,300,298,307,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:07,1176,27,18,54,9,7,2022-09-27T17:01:24.000Z,0,3,0,0,0,17,0,0,141,145,9228,0,0,,113.3,20,0,0,301,300,303,300,301,298,307,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:09,1177,27,18,54,9,9,2022-09-27T17:01:26.000Z,0,3,0,0,0,17,0,0,141,145,9236,0,0,,8.8,20,0,0,301,300,303,300,302,299,307,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:12,1178,27,18,54,9,12,2022-09-27T17:01:29.000Z,0,3,0,0,0,17,0,0,141,145,9244,0,0,,31.3,20,0,0,301,301,303,301,302,299,306,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:15,1179,27,18,54,9,15,2022-09-27T17:01:32.000Z,0,3,0,0,0,17,0,0,141,145,9252,0,0,,53.8,20,0,0,301,302,302,300,303,300,306,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:18,1180,27,18,54,9,18,2022-09-27T17:01:35.000Z,0,3,0,0,0,17,0,0,141,145,9260,0,0,,76.3,20,0,0,301,302,301,300,303,301,306,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:21,1181,27,18,54,9,21,2022-09-27T17:01:38.000Z,0,3,0,0,0,17,0,0,141,145,9268,0,0,,100.3,20,0,0,300,303,301,300,303,301,305,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:24,1182,27,18,54,9,24,2022-09-27T17:01:41.000Z,0,3,0,0,0,17,0,0,141,145,9276,0,0,,122.8,20,0,0,300,304,300,300,304,302,304,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:26,1183,27,18,54,9,26,2022-09-27T17:01:43.000Z,0,3,0,0,0,17,0,0,141,145,9284,0,0,,18.3,20,0,0,300,304,300,300,304,303,304,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:29,1184,27,18,54,9,29,2022-09-27T17:01:46.000Z,0,3,0,0,0,17,0,0,141,145,9292,0,0,,40.8,20,0,0,300,304,299,300,303,303,303,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:33,1186,27,18,54,9,33,2022-09-27T17:01:50.000Z,0,4,0,0,0,17,0,0,141,145,9299,0,0,,64.9,21,0,0,300,305,299,300,303,304,303,300,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 18:54:35,1187,27,18,54,9,35,2022-09-27T17:01:52.000Z,0,4,0,0,0,17,0,0,141,145,9307,0,0,,87.4,21,0,0,300,305,298,300,303,304,302,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:38,1188,27,18,54,9,38,2022-09-27T17:01:55.000Z,0,4,0,0,0,17,0,0,141,145,9315,0,0,,109.9,21,0,0,300,305,298,300,303,305,301,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:42,1190,27,18,54,9,42,2022-09-27T17:01:59.000Z,0,5,0,0,0,17,0,0,141,145,9322,0,0,,132.4,22,0,0,300,305,297,300,302,305,301,301,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 18:54:43,1191,27,18,54,9,43,2022-09-27T17:02:00.000Z,0,5,0,0,0,17,0,0,141,145,9330,0,0,,27.9,22,0,0,300,305,297,300,302,305,300,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:46,1192,27,18,54,9,46,2022-09-27T17:02:03.000Z,0,5,0,0,0,17,0,0,141,145,9338,0,0,,50.4,22,0,0,299,304,297,300,301,304,300,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:49,1193,27,18,54,9,49,2022-09-27T17:02:06.000Z,0,5,0,0,0,17,0,0,141,145,9346,0,0,,74.4,22,0,0,299,304,297,300,301,304,299,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:52,1194,27,18,54,9,52,2022-09-27T17:02:09.000Z,0,5,0,0,0,17,0,0,141,145,9354,0,0,,96.9,22,0,0,299,303,297,300,300,304,298,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:55,1195,27,18,54,9,55,2022-09-27T17:02:12.000Z,0,5,0,0,0,17,0,0,141,145,9362,0,0,,119.4,22,0,0,299,303,297,300,299,303,298,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:54:57,1196,27,18,54,9,57,2022-09-27T17:02:14.000Z,0,5,0,0,0,17,0,0,141,145,9370,0,0,,14.9,22,0,0,299,302,297,300,299,303,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:17,1197,27,18,58,9,17,2022-09-27T17:05:34.000Z,0,5,0,0,0,17,0,0,141,145,9378,0,0,,15.7,22,0,0,301,304,299,299,302,303,305,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:20,1198,27,18,58,9,20,2022-09-27T17:05:37.000Z,0,5,0,0,0,17,0,0,141,145,9386,0,0,,63.2,22,0,0,301,304,299,300,301,303,305,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:23,1199,27,18,58,9,23,2022-09-27T17:05:40.000Z,0,5,0,0,0,17,0,0,141,145,9394,0,0,,119.5,22,0,0,300,304,299,300,301,303,305,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:25,1200,27,18,58,9,25,2022-09-27T17:05:42.000Z,0,5,0,0,0,17,0,0,141,145,9402,0,0,,37.5,22,0,0,300,303,298,300,300,302,304,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:28,1201,27,18,58,9,28,2022-09-27T17:05:45.000Z,0,5,0,0,0,17,0,0,141,145,9410,0,0,,93.8,22,0,0,300,303,298,300,300,302,304,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:30,1202,27,18,58,9,30,2022-09-27T17:05:47.000Z,0,5,0,0,0,17,0,0,141,145,9418,0,0,,11.8,22,0,0,300,302,298,300,299,301,303,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:33,1203,27,18,58,9,33,2022-09-27T17:05:50.000Z,0,5,0,0,0,17,0,0,141,145,9426,0,0,,68.1,22,0,0,300,302,298,300,299,301,303,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:36,1204,27,18,58,9,36,2022-09-27T17:05:53.000Z,0,5,0,0,0,17,0,0,141,145,9434,0,0,,124.3,22,0,0,300,301,298,300,298,300,302,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:38,1205,27,18,58,9,38,2022-09-27T17:05:55.000Z,0,5,0,0,0,17,0,0,141,145,9442,0,0,,42.4,22,0,0,299,301,298,300,298,300,302,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:41,1206,27,18,58,9,41,2022-09-27T17:05:58.000Z,0,5,0,0,0,17,0,0,141,145,9450,0,0,,98.6,22,0,0,299,300,298,301,298,300,301,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:43,1207,27,18,58,9,43,2022-09-27T17:06:00.000Z,0,5,0,0,0,17,0,0,141,145,9458,0,0,,16.7,22,0,0,299,300,299,301,297,299,301,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:46,1208,27,18,58,9,46,2022-09-27T17:06:03.000Z,0,5,0,0,0,17,0,0,141,145,9466,0,0,,74.6,22,0,0,299,300,299,301,297,299,300,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:49,1209,27,18,58,9,49,2022-09-27T17:06:06.000Z,0,5,0,0,0,17,0,0,141,145,9474,0,0,,130.8,22,0,0,299,299,299,301,297,298,300,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:51,1210,27,18,58,9,51,2022-09-27T17:06:08.000Z,0,5,0,0,0,17,0,0,141,145,9482,0,0,,48.9,22,0,0,298,299,300,301,297,298,299,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:55,1212,27,18,58,9,55,2022-09-27T17:06:12.000Z,0,5,0,0,0,17,1,0,141,145,9489,0,0,,105.1,23,0,0,298,298,300,300,297,298,299,299,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 18:58:56,1213,27,18,58,9,56,2022-09-27T17:06:13.000Z,0,5,0,0,0,17,1,0,141,145,9497,0,0,,23.2,23,0,0,298,298,300,300,297,298,298,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:58:59,1214,27,18,58,9,59,2022-09-27T17:06:16.000Z,0,5,0,0,0,17,1,0,141,145,9505,0,0,,79.5,23,0,0,298,298,301,300,297,298,298,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:02,1215,27,18,59,9,2,2022-09-27T17:06:19.000Z,0,5,0,0,0,17,1,0,141,145,9513,0,0,,135.7,23,0,0,298,298,301,300,298,298,298,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:04,1216,27,18,59,9,4,2022-09-27T17:06:21.000Z,0,5,0,0,0,17,1,0,141,145,9521,0,0,,53.8,23,0,0,298,298,302,300,298,298,297,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:07,1217,27,18,59,9,7,2022-09-27T17:06:24.000Z,0,5,0,0,0,17,1,0,141,145,9529,0,0,,110.0,23,0,0,298,298,302,300,298,298,297,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:10,1219,27,18,59,9,10,2022-09-27T17:06:27.000Z,0,5,0,0,0,18,1,0,141,145,9536,0,0,,28.1,24,0,0,298,298,303,300,299,298,297,297,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 18:59:12,1220,27,18,59,9,12,2022-09-27T17:06:29.000Z,0,5,0,0,0,18,1,0,141,145,9544,0,0,,84.3,24,0,0,298,298,303,300,299,299,297,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:15,1221,27,18,59,9,15,2022-09-27T17:06:32.000Z,0,5,0,0,0,18,1,0,141,145,9552,0,0,,142.2,24,0,0,298,298,303,299,300,299,297,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:17,1222,27,18,59,9,17,2022-09-27T17:06:34.000Z,0,5,0,0,0,18,1,0,141,145,9560,0,0,,58.6,24,0,0,298,298,304,299,300,299,297,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:20,1223,27,18,59,9,20,2022-09-27T17:06:37.000Z,0,5,0,0,0,18,1,0,141,145,9568,0,0,,116.5,24,0,0,298,299,304,299,301,300,298,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:22,1224,27,18,59,9,22,2022-09-27T17:06:39.000Z,0,5,0,0,0,18,1,0,141,145,9576,0,0,,34.6,24,0,0,298,299,304,299,301,301,298,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:25,1225,27,18,59,9,25,2022-09-27T17:06:42.000Z,0,5,0,0,0,18,1,0,141,145,9584,0,0,,90.8,24,0,0,298,300,304,299,302,301,298,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:27,1226,27,18,59,9,27,2022-09-27T17:06:44.000Z,0,5,0,0,0,18,1,0,141,145,9592,0,0,,8.9,24,0,0,298,300,304,299,302,302,299,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 18:59:30,1227,27,18,59,9,30,2022-09-27T17:06:47.000Z,0,5,0,0,0,18,1,0,141,145,9600,0,0,,65.1,24,0,0,298,301,304,298,303,302,299,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:39,1228,27,19,4,9,39,2022-09-27T17:11:56.000Z,0,5,0,0,0,18,1,0,141,145,9608,0,0,,17.7,24,0,0,300,298,303,299,301,302,302,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:42,1229,27,19,4,9,42,2022-09-27T17:11:59.000Z,0,5,0,0,0,18,1,0,141,145,9616,0,0,,66.5,24,0,0,300,298,303,299,302,303,302,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:45,1230,27,19,4,9,45,2022-09-27T17:12:02.000Z,0,5,0,0,0,18,1,0,141,145,9624,0,0,,124.5,24,0,0,300,299,303,299,302,303,301,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:47,1231,27,19,4,9,47,2022-09-27T17:12:04.000Z,0,5,0,0,0,18,1,0,141,145,9632,0,0,,42.5,24,0,0,300,299,303,299,303,304,301,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:50,1232,27,19,4,9,50,2022-09-27T17:12:07.000Z,0,5,0,0,0,18,1,0,141,145,9640,0,0,,98.8,24,0,0,300,299,303,298,304,304,301,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:52,1233,27,19,4,9,52,2022-09-27T17:12:09.000Z,0,5,0,0,0,18,1,0,141,145,9648,0,0,,15.1,24,0,0,300,299,303,298,304,304,300,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:55,1234,27,19,4,9,55,2022-09-27T17:12:12.000Z,0,5,0,0,0,18,1,0,141,145,9656,0,0,,73.1,24,0,0,300,300,302,298,304,304,300,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:04:58,1235,27,19,4,9,58,2022-09-27T17:12:15.000Z,0,5,0,0,0,18,1,0,141,145,9664,0,0,,129.3,24,0,0,301,300,302,298,305,304,299,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:00,1236,27,19,5,9,0,2022-09-27T17:12:17.000Z,0,5,0,0,0,18,1,0,141,145,9672,0,0,,47.4,24,0,0,301,301,302,298,305,304,299,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:03,1237,27,19,5,9,3,2022-09-27T17:12:20.000Z,0,5,0,0,0,18,1,0,141,145,9680,0,0,,103.6,24,0,0,301,301,301,298,305,304,298,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:05,1238,27,19,5,9,5,2022-09-27T17:12:22.000Z,0,5,0,0,0,18,1,0,141,145,9688,0,0,,21.7,24,0,0,301,302,301,298,305,303,298,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:08,1239,27,19,5,9,8,2022-09-27T17:12:25.000Z,0,5,0,0,0,18,1,0,141,145,9696,0,0,,77.9,24,0,0,301,302,301,298,305,303,298,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:11,1240,27,19,5,9,11,2022-09-27T17:12:28.000Z,0,5,0,0,0,18,1,0,141,145,9704,0,0,,134.2,24,0,0,301,303,300,298,304,302,297,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:13,1241,27,19,5,9,13,2022-09-27T17:12:30.000Z,0,5,0,0,0,18,1,0,141,145,9712,0,0,,52.2,24,0,0,300,304,300,298,304,302,297,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:16,1242,27,19,5,9,16,2022-09-27T17:12:33.000Z,0,5,0,0,0,18,1,0,141,145,9720,0,0,,108.5,24,0,0,300,304,299,298,304,302,297,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:18,1243,27,19,5,9,18,2022-09-27T17:12:35.000Z,0,5,0,0,0,18,1,0,141,145,9728,0,0,,28.2,24,0,0,300,304,299,298,303,301,297,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 19:05:21,1244,27,19,5,9,21,2022-09-27T17:12:38.000Z,0,5,0,0,0,18,1,0,141,145,9736,0,0,,84.4,24,0,0,300,305,298,298,303,301,297,302,,,13,300,300,300,300,300,300,300,300,,2022,0
